,Title,Location,Company,Salary
2626,Hybrid Cloud DevOps Engineer,,TenForce,
2627,Quantitative Risk Expert,Brussel,WinBee HRC,
2628,Full Stack Developer,Brussel,Lectra,
2629,Reliability Engineer- Life Sciences,Brussel,Altran,
2630,IT Technician,Brussel,CIBG,
2631,Data Architect,Gent,LoQutus,
2632,Voice & Network Technical Liaison,Brussel,NN Insurance Belgium,
2633,Technical modelling within load-flow software – Transition t...,Brussel,CORESO,
2634,Development Quality Engineer,Leuven,miDIAGNOSTICS,
2635,Marketing & Communications Officer,Gent,Crunch Analytics,
2636,FORECASTING WIND RESOURCES,Leuven,KU Leuven,
2637,Software Support Engineer,,skeyes,
2638,Senior Solutions Engineer Firewalls,,Orange,
2639,Functional Analyst,,Allianz,
2640,Software Project Engineer,,skeyes,
2641,Junior Data Communication Engineer,,skeyes,
2642,Data Base Engineer,,Christelijke Mutualiteit,
2643,Research Data Engineer,,KU Leuven,
2644,Hybrid Cloud DevOps Engineer,,TenForce,
2645,Plant strategy engineer,Gent,Volvo,
2646,Project Engineer Waterways,Antwerpen (stad),ENGIE,
2647,Part-time Learning and Knowledge Expert,Wommelgem,OMP,
2648,Model Validation Officer,Brussel,AG Insurance,
2649,Technical Tester 3 130260,Zaventem,Atos,
2650,"Two-way meso–micro coupling for wind farm planning, forecast...",Leuven,KU Leuven,
2651,System Engineer,Brussel,Anankei,
2652,Junior Java Developer,Brussel,3E,
2653,PRODUCTION SUPERVISOR,Puurs,Novartis,
2654,"Sales Specialist Avi Networks Zaventem,",Zaventem,VMware,
2655,Software Support Engineer,,skeyes,
2656,Senior Solutions Engineer Firewalls,,Orange,
2657,Functional Analyst,,Allianz,
2658,Software Project Engineer,,skeyes,
2659,Junior Data Communication Engineer,,skeyes,
2660,Data Base Engineer,,Christelijke Mutualiteit,
2661,Research Data Engineer,,KU Leuven,
2662,Hybrid Cloud DevOps Engineer,,TenForce,
2663,Senior Process Engineer,Antwerpen (stad),Worley,
2664,Data Architect / Engineer,Mechelen,Wolters Kluwer,
2665,ADB Safegate - Application and Data Architect,Zaventem,Fujitsu,
2666,IT Cloud Engineer,Brussel,Carrefour,
2667,Medior Application Support Engineer,Brussel,Group onePoint,
2668,TechOps Software Engineer,Gent,OTA Insight,
2669,Design Engineer ETCS2+IL,Brussel,Infrabel,
2670,Head of Corporate Social Responsibility (m/f/d),Brussel,00 - Viessmann Group international,
2671,DevSecOps Senior,Brussel,Unisystems,
2672,Datascience engineer,Mechelen,Entico,
2673,Software Support Engineer,,skeyes,
2674,Senior Solutions Engineer Firewalls,,Orange,
2675,Functional Analyst,,Allianz,
2676,Software Project Engineer,,skeyes,
2677,Junior Data Communication Engineer,,skeyes,
2678,Data Base Engineer,,Christelijke Mutualiteit,
2679,Research Data Engineer,,KU Leuven,
2680,Hybrid Cloud DevOps Engineer,,TenForce,
2681,Lead DNS Engineer,Brussel,ICANN,
2682,Projectverantwoordelijke Elektriciteit,Leuven,Freestone,
2683,Stedenbouwkundig Ontwerper GIS,Gent,Sweco Belgium nv,
2684,Electrical and Instrumentation (E&I) Engineer M/F,Antwerpen (stad),AKKA TECHNOLOGIES,
2685,BACKEND SOFTWARE ENGINEER,Mont-Saint-Guibert,Opinum,
2686,Fullstack IoT Developer,Brussel,Cognizant,
2687,Network & Security Engineer,Brussel,CIBG,
2688,Job Student Software Development,Wommelgem,OMP,
2689,Junior IT Developer,Dilbeek,double pass,
2690,System Engineer Application Infrastructure Data,Halle,Colruyt Group,
2691,Software Support Engineer,,skeyes,
2692,Senior Solutions Engineer Firewalls,,Orange,
2693,Functional Analyst,,Allianz,
2694,Software Project Engineer,,skeyes,
2695,Junior Data Communication Engineer,,skeyes,
2696,Data Base Engineer,,Christelijke Mutualiteit,
2697,Research Data Engineer,,KU Leuven,
2698,Hybrid Cloud DevOps Engineer,,TenForce,
2699,Automation Engineer II - Purification,Lessines,Takeda Pharmaceuticals,
2700,System Engineer,Brussel,ASP nv/sa,
2701,PROGRAM OPERATION SUPPORT MANAGER - Brussel,Brussel,SABCA,
2702,PROGRAM OPERATION SUPPORT MANAGER - Brussels,Brussel,SABCA,
2703,BI Engineer – Diegem,Diegem,BD myShopi,
2704,Senior Android Engineer,Bruxelles Ixelles,Nodalview,
2705,Software Engineer,Kontich,Bruker,
2706,Software developer,Brussel,Business & Engineering Solutions,
2707,FREELANCE DATA ENGINEER | SQL+ AWS,Antwerpen (stad),EyeTech Solutions,
2708,Cloud Security Engineer,Brussel,Approach Belgium,
2709,Software Support Engineer,,skeyes,
2710,Senior Solutions Engineer Firewalls,,Orange,
2711,Functional Analyst,,Allianz,
2712,Software Project Engineer,,skeyes,
2713,Junior Data Communication Engineer,,skeyes,
2714,Data Base Engineer,,Christelijke Mutualiteit,
2715,Research Data Engineer,,KU Leuven,
2716,Hybrid Cloud DevOps Engineer,,TenForce,
2717,Software engineer Business Communications (EDI),Halle,Colruyt Group,
2718,IT Project Engineer PLM Systemen,Antwerpen (stad),Atlas Copco Airpower N.V.,
2719,Technical Service Engineer- TPU EMEAI,Oevel,Lubrizol Corporation,
2720,Data & analytics technology manager,Brussel,PwC,
2721,PROGRAM OPERATION SUPPORT MANAGER - Bruxelles,Brussel,SABCA,
2722,Deskside Support Engineer Medior,Antwerpen (stad),Getronics,
2723,Een job als ingenieur bij Fluvius,Melle,Fluvius,
2724,Software Engineer - Testlab,Leuven,Siemens AG,
2725,R&D Design Engineer for DTCO and STCO in advanced technology...,Leuven,Imec,
2726,RELIABILITY ENGINEER,Antwerpen (stad),EVAL Europe,
2727,Software Support Engineer,,skeyes,
2728,Senior Solutions Engineer Firewalls,,Orange,
2729,Functional Analyst,,Allianz,
2730,Software Project Engineer,,skeyes,
2731,Junior Data Communication Engineer,,skeyes,
2732,Data Base Engineer,,Christelijke Mutualiteit,
2733,Research Data Engineer,,KU Leuven,
2734,Hybrid Cloud DevOps Engineer,,TenForce,
2735,Design & Test Engineer ETCS1 LS,Brussel,Infrabel,
2736,(Digital) Marketeer,Leuven,MACOBO-STABO,
2737,Software Engineers – Advisory (Banking & Insurance),Brussel,EY,
2738,Customer Support Engineer - Service Desk,Huizingen,RealDolmen,
2739,Field Service Engineers & Maintenance Technicians,Brussel,Michael Page BE,
2740,Business Analyst Connectivity/IoT,Antwerpen (stad),Progress HR,
2741,Senior Business Consultant in Energy and Utilities,Bruxelles Saint-Gilles,Sia Partners,
2742,2 Bio-ingenieurs onderzoekers bodem en water (m/v),Leuven,Bodemkundige Dienst van België,
2743,Reliability Engineer - Antwerpen,Antwerpen (stad),I-care Group,
2744,IS Engineer - Microsoft,Brussel,CIBG,
2745,Software Support Engineer,,skeyes,
2746,Senior Solutions Engineer Firewalls,,Orange,
2747,Functional Analyst,,Allianz,
2748,Software Project Engineer,,skeyes,
2749,Junior Data Communication Engineer,,skeyes,
2750,Data Base Engineer,,Christelijke Mutualiteit,
2751,Research Data Engineer,,KU Leuven,
2752,Hybrid Cloud DevOps Engineer,,TenForce,
2753,Senior Datacenter Engineer,Diegem,Dimension Data,
2754,Research/Software Development Engineer,Leuven,Siemens AG,
2755,Reliability engineer,Leuven,Qplox Engineering,
2756,Senior Business Consultant in Financial Services,Bruxelles Saint-Gilles,Sia Partners,
2757,Full Stack Machine Learning Engineer,Heverlee,SITEMARK,
2758,Business Intelligence (BI) Analyst Service Punctuality Manag...,Brussel,SNCB,
2759,Internship Neanex (Berchem) - License Manager,Antwerpen (stad),BESIX,
2760,Python Developer,Antwerpen (stad),Faktion,
2761,Project Manager Data,Halle,Colruyt Group,
2762,FREELANCE BIG DATA ENGINEER | Scala/Spark & Long term,Antwerpen (stad),EyeTech Solutions,
2763,Software Support Engineer,,skeyes,
2764,Senior Solutions Engineer Firewalls,,Orange,
2765,Functional Analyst,,Allianz,
2766,Software Project Engineer,,skeyes,
2767,Junior Data Communication Engineer,,skeyes,
2768,Data Base Engineer,,Christelijke Mutualiteit,
2769,Research Data Engineer,,KU Leuven,
2770,Hybrid Cloud DevOps Engineer,,TenForce,
2771,HVAC Senior Engineer,Antwerpen (stad),Worley,
2772,Boomi Integration Engineer,Brussel,ASP nv/sa,
2773,Senior Engineer OM (Splunk),Diegem,Dimension Data,
2774,Junior Automation Engineer,Gent,PROMATIC-W,
2775,Logistics/Supply Chain Engineer,Halle,Colruyt Group,
2776,Senior (Hyperconverged) Infrastructure Engineer/Architect,Brussel,Proximus SpearIT,
2777,Quality Engineer,Temse,BD,
2778,QHSE - System & Tools Engineer,Zwijndrecht,Dredging International,
2779,Operational Excellence Coordinator,Eigenbrakel,UCB S.A.,
2780,Facility Engineer,Brussel,Schneider Electric,
2781,Software Support Engineer,,skeyes,
2782,Senior Solutions Engineer Firewalls,,Orange,
2783,Functional Analyst,,Allianz,
2784,Software Project Engineer,,skeyes,
2785,Hybrid Cloud DevOps Engineer,,TenForce,
2786,Data Base Engineer,,Christelijke Mutualiteit,
2787,Senior SQL Support Engineer,Brussel,onepoint,
2788,Software Engineer - Bell Labs (WWS/WISP platform),Antwerpen (stad),NOKIA,
2789,HPC ondersteuner,Leuven,KU Leuven,
2790,Digital improvement engineer (H/F),Zaventem,Dhr. Wim Van Loo,
2791,Test Analyst,Brussel,Smals,
2792,Business/Functional Analyst: Energy Production & Maintenance,Sint-Stevens-Woluwe,alti.cernum,
2793,BIG DATA/SOFTWARE ENGINEER - IOT,Sint-Niklaas,Brainbridge,
2794,Test Application Engineer,Leuven,Fish 'n Stones,
2795,Service Now Administrator,Kontich,uptime group,
2796,Support Engineer,Brussel,Connect-ICT,
2797,Research Data Engineer,,KU Leuven,
2798,Junior Data Communication Engineer,,skeyes,
2799,Software Support Engineer,,skeyes,
2800,Senior Solutions Engineer Firewalls,,Orange,
2801,Functional Analyst,,Allianz,
2802,Hybrid Cloud DevOps Engineer,,TenForce,
2803,Data Base Engineer,,Christelijke Mutualiteit,
2804,Site Reliability Engineer,Brussel,Collibra,
2805,Platform Engineer (Haskell),Gent,piesync,
2806,Young Talent Product Development,Anderlecht,DAIKIN,
2807,Software design engineer,Zaventem,ADB Safegate,
2808,Senior Software Engineer,Wommelgem,OMP,
2809,"Associate Professional, Software Engineer",Waterloo,MasterCard,
2810,Data Engineer,Antwerpen (stad),Visser van Baars Belgium,
2811,Senior Style Designer (interior),Zaventem,Toyota Motor Europe,
2812,Svc Info Developer I,Mechelen,DXC,
2813,Site Engineer,Antwerpen (stad),Antwerp Datacenter,
2814,Research Data Engineer,,KU Leuven,
2815,Junior Data Communication Engineer,,skeyes,
2816,Software Support Engineer,,skeyes,
2817,Senior Solutions Engineer Firewalls,,Orange,
2818,Functional Analyst,,Allianz,
2819,Hybrid Cloud DevOps Engineer,,TenForce,
2820,Data Base Engineer,,Christelijke Mutualiteit,
2821,Citrix Senior System Engineer,Brussel,onepoint,
2822,Systems Engineer - Belgium,Antwerpen (stad),Palo Alto Networks,
2823,Field Service Representative,Antwerpen (stad),SUEZ,
2824,Senior Data Engineer,Brussel,Sparagus,
2825,O365/SharePoint Engineer,Antwerpen (stad),Xylos,
2826,Retrofit supervisor,Charleroi,ALSTOM,
2827,Werkvoorbereider / Planner - dagdienst - regio Willebroek,Willebroek,ITZU,
2828,Fiber Solutions Engineer,Mechelen,Telenet,
2829,Stedenbouwkundig Ontwerper GIS,Gent,Sweco,
2830,PROJECTLEIDER FTTH (m/v),Schelle,BESIX,
2831,Research Data Engineer,,KU Leuven,
2832,Junior Data Communication Engineer,,skeyes,
2833,Software Support Engineer,,skeyes,
2834,Senior Solutions Engineer Firewalls,,Orange,
2835,Functional Analyst,,Allianz,
2836,Junior Data Communication Engineer,,skeyes,
2837,Data Base Engineer,,Christelijke Mutualiteit,
2838,Research Data Engineer,,KU Leuven,
2839,Hybrid Cloud DevOps Engineer,,TenForce,
2840,Job | IT Project Leader | Brussel,Brussel,Belfius,
2841,Senior Solutions Engineer Firewalls,Brussel,Orange,
2842,SYSTEM ENGINEER – PRODUCT R&D DEPARTMENT,Brussel,Sony Depthsensing Solutions,
2843,Data Analist,Zaventem,Bimona,
2844,Technical-Functional Designer,Brussel,TiTANS,
2845,Big Data Engineer,Westerlo,Juvo bvba,
2846,Non-Life actuary Reporting & Closing,Brussel,WinBee HRC,
2847,Projectleider / Tekenaar | Elektrotechnische installaties |...,Ganshoren,Accent,
2848,Tender Engineer,Zwijndrecht,Dredging International,
2849,Service Desk First Line Support,Erembodegem,nanoGrid,
2850,Software Support Engineer,,skeyes,
2851,Senior Solutions Engineer Firewalls,,Orange,
2852,Functional Analyst,,Allianz,
2853,Software Project Engineer,,skeyes,
2854,Junior Data Communication Engineer,,skeyes,
2855,Data Base Engineer,,Christelijke Mutualiteit,
2856,Research Data Engineer,,KU Leuven,
2857,Hybrid Cloud DevOps Engineer,,TenForce,
2858,Ingenieur Elektriciteit,Brussel,Sweco,
2859,Analyst / Change Facilitator,Brussel,Kapernikov,
2860,Test engineer and Test Automation Engineer Wanted!,Zaventem,Devoteam Technology Consulting Belgium,
2861,Retail Service Executive,Brussel,Nielsen,
2862,B-PI: Digital Procurement Manager,Brussel,NMBS,
2863,Senior Product Designer,Brussel,Elyps,
2864,Managed Services Engineer,Gent,Codit,
2865,Electrical/Electronics Engineer (M/F) (m/w),Brussel,SPACE APPLICATIONS SERVICES,
2866,Software Engineer Customer Relations,Halle,Colruyt Group,
2867,Senior Data Architect,Mechelen,Telenet,
2868,Software Support Engineer,,skeyes,
2869,Senior Solutions Engineer Firewalls,,Orange,
2870,Functional Analyst,,Allianz,
2871,Software Project Engineer,,skeyes,
2872,Junior Data Communication Engineer,,skeyes,
2873,Data Base Engineer,,Christelijke Mutualiteit,
2874,Research Data Engineer,,KU Leuven,
2875,Hybrid Cloud DevOps Engineer,,TenForce,
2876,Associate QA Automation Engineer,Grimbergen,OneSpan,
2877,Technical Voice & Network Liaison,Brussel,NN Insurance Belgium,
2878,Industrial IT Engineer (Brussel),Brussel,ITdotcom,€2.000 - €3.500 per maand
2879,AWS Certified DevOps Engineer,Brussel,CRI Group,
2880,Software Engineer Business Applications,Wommelgem,OMP,
2881,BI Engineer,Diegem,myShopi by Agilys,
2882,Imaging software (Jr) Engineer,Leuven,Qplox Engineering,
2883,Environmental Coordinator,Antwerpen (stad),ExxonMobil,
2884,B-PI: Digital Procurement Manager,Brussel,SNCB,
2885,Document Controller,Leuven,miDIAGNOSTICS,
2886,Software Support Engineer,,skeyes,
2887,Senior Solutions Engineer Firewalls,,Orange,
2888,Functional Analyst,,Allianz,
2889,Software Project Engineer,,skeyes,
2890,Junior Data Communication Engineer,,skeyes,
2891,Data Base Engineer,,Christelijke Mutualiteit,
2892,Research Data Engineer,,KU Leuven,
2893,Hybrid Cloud DevOps Engineer,,TenForce,
2894,Principal e-Mobility Application Engineer - Europe,Louvain-la-Neuve,Ascend Performance Materials,
2895,Alpha Partners - Senior Business / IT Analyst,Brussel,Alpha Partners,
2896,Installation supervisor,Charleroi,ALSTOM,
2897,"Senior Geotechnical Engineer, GeoConsulting, Marine Division",Brussel,Fugro,
2898,Industrial IoT Solution Engineer,Leuven,VersaSense,
2899,Principal Engineer,Eigenbrakel,Baxter International,
2900,Microsoft Infrastructure Consultant,Huizingen,RealDolmen,
2901,Junior IT-Professional,Nethen,Victory,
2902,Manufacturing Engineer - Measurement Processes (Brussels),Brussel,enginium group,
2903,Full Stack Engineering Intern - Python,Leuven,DataCamp,
2904,Software Support Engineer,,skeyes,
2905,Senior Solutions Engineer Firewalls,,Orange,
2906,Functional Analyst,,Allianz,
2907,Software Project Engineer,,skeyes,
2908,Junior Data Communication Engineer,,skeyes,
2909,Data Base Engineer,,Christelijke Mutualiteit,
2910,Research Data Engineer,,KU Leuven,
2911,Hybrid Cloud DevOps Engineer,,TenForce,
2912,Software Engineer - Engage,Gent,Clarabridge,
2913,Process Integration Engineer FEOL,Leuven,Imec,
2914,Electrical Design Engineer,Gosselies,UNIVERCELLS,
2915,Software Support Engineer,Steenokkerzeel,skeyes,
2916,Software Engineer User Interfaces,Antwerpen (stad),Anju Software,
2917,Data analyse ingenieur voor nieuwe technologische toepassing...,Leuven,Flanders Make,
2918,REGIONAL CLIMATE MODELLING OF WIND RESOURCES,Leuven,KU Leuven,
2919,Cloud Software Engineer (f/m/x),Gent,"Agilent Technologies, Inc.",
2920,Verification & Validation Engineer - Agfa HealthCare 1 1,Gent,Agfa-Gevaert NV,
2921,DevOps Engineer,Kontich,Big Industries,
2922,Software Support Engineer,,skeyes,
2923,Senior Solutions Engineer Firewalls,,Orange,
2924,Functional Analyst,,Allianz,
2925,Software Project Engineer,,skeyes,
2926,Junior Data Communication Engineer,,skeyes,
2927,Data Base Engineer,,Christelijke Mutualiteit,
2928,Research Data Engineer,,KU Leuven,
2929,Hybrid Cloud DevOps Engineer,,TenForce,
2930,DESIGN ENGINEER - I&C,Brussel,Syngenia,
2931,Big Data Engineer,Antwerpen (stad),Sparagus,
2932,IT Project Manager (H/F),Brussel,Insitoo,
2933,Node.js Developer,Antwerpen (stad),iCapps,
2934,Energie- en Databeheerder,Jette,UZ Brussel,
2935,Web Developer,Gent,Realo,
2936,Senior Optimisation and Performance Engineer,Evere,Modis,
2937,Global Data Analyst Engineer - chemie - Antwerpen,Antwerpen (stad),Teknik,
2938,Service Intelligence Specialist,Berchem,Davinsi Labs,
2939,Frontend Engineer - Follow the white rabbit,Wijnegem,Wappla,
2940,Software Support Engineer,,skeyes,
2941,Senior Solutions Engineer Firewalls,,Orange,
2942,Functional Analyst,,Allianz,
2943,Software Project Engineer,,skeyes,
2944,Junior Data Communication Engineer,,skeyes,
2945,Data Base Engineer,,Christelijke Mutualiteit,
2946,Research Data Engineer,,KU Leuven,
2947,Hybrid Cloud DevOps Engineer,,TenForce,
2948,Manufacturing Engineer - Quotations,Brussel,enginium group,
2949,Surveillance Software Engineer,Tubeke,Thales Group,
2950,Business Consultants - Advisory Services for Banking & Insur...,Diegem,EY,
2951,Junior software engineers (Sector focus : Financial Services...,Diegem,EY,
2952,Internet of Things Software Research Engineer,Leuven,Flanders Make,
2953,System Engineer Servers & Datacenter,Aalst,Jan de Nul Group,
2954,Application Engineer,Brussel,Zetes,
2955,Senior Styling Designer (Exterior) - Wheels and Parts,Zaventem,Toyota Motor Europe,
2956,Logistic Quality Engineer,Puurs,Alcon,
2957,Data Modelling Engineer,Antwerpen (stad),Verotech,
2958,Software Support Engineer,,skeyes,
2959,Senior Solutions Engineer Firewalls,,Orange,
2960,Functional Analyst,,Allianz,
2961,Software Project Engineer,,skeyes,
2962,Junior Data Communication Engineer,,skeyes,
2963,Data Base Engineer,,Christelijke Mutualiteit,
2964,Research Data Engineer,,KU Leuven,
2965,Hybrid Cloud DevOps Engineer,,TenForce,
2966,Full Stack JavaScript Engineer,Heverlee,SITEMARK,
2967,Backend Engineer,Gent,OTA Insight,
2968,Packaging Engineer (Gent) (M/V/X),Gent,AGO Jobs & HR,
2969,Software Engineer,Leuven,miDIAGNOSTICS,
2970,DevOps Engineer,Louvain-la-Neuve,CluePoints,
2971,Software Engineer - Advisory (Bank / Insurance),Brussel,EY,
2972,Frontend Engineer - Data Reporting,Gent,Showpad,
2973,Service Engineer (m/v),Mechelen,Unique,
2974,Cloud/data engineer,Antwerpen (stad),Sparagus,
2975,PROJECT ENGINEER MEP,Gent,Arch & Teco,
2976,Software Support Engineer,,skeyes,
2977,Senior Solutions Engineer Firewalls,,Orange,
2978,Functional Analyst,,Allianz,
2979,Software Project Engineer,,skeyes,
2980,Junior Data Communication Engineer,,skeyes,
2981,Data Base Engineer,,Christelijke Mutualiteit,
2982,Research Data Engineer,,KU Leuven,
2983,Hybrid Cloud DevOps Engineer,,TenForce,
2984,Support Engineer Healthcare IT,Zele,Dobco Medical Systems,
2985,Machine Learning Engineer,Bruxelles Molenbeek-Saint-Jean,radix,
