,Title,Summary,Location,Company,Salary
913,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",HCSA SOLUTIONS,
914,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
915,Data Analyst - Centurion (Gauteng),5 years as data analyst or business data analyst.Acquire data from primary or secondary data sources and maintain databases/data systems.,"Centurion, Gauteng",Barloworld Logistics Africa,
916,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",Human Capital Solutions Africa,
917,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
918,Analyst: Test,"Identify and create necessary test data.Establishes and implements approach for managing test data.In addition to functional and regression testing, the Test…","City of Tshwane, Gauteng",Tracker South Africa,
919,"Analyst, Sexual and Reproductive Health","Analytical, able to use data to make decisions;Extract raw data from paid and generic social campaigns and reformat for management and client reporting.","Pretoria, Gauteng",Clinton Health Access Initiative,
920,Client Portfolio Analyst,Improve business decisions by providing accurate and reliable business intelligence (information) together with analysing trends and data.,"Sandton, Gauteng",FirstRand,
921,Sales Data Analyst,"Market data assessment including competitor analysis.Analysis of quantitative data to sales funnel flows.Being able to gather, monitor, and analyze all types…","Pretoria, Gauteng",GAST Group,R20 000 - R30 000 a month
922,Analytst II - Biorefinery,The big focus as an Analyst II is on data generation in support of projects.Train junior / new employees on the chemical safety data sheets and check sample of…,"Pretoria, Gauteng",Sappi,
923,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",HCSA SOLUTIONS,
924,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
925,Data Analyst - Centurion (Gauteng),5 years as data analyst or business data analyst.Acquire data from primary or secondary data sources and maintain databases/data systems.,"Centurion, Gauteng",Barloworld Logistics Africa,
926,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",Human Capital Solutions Africa,
927,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
928,Analyst: Test,"Identify and create necessary test data.Establishes and implements approach for managing test data.In addition to functional and regression testing, the Test…","City of Tshwane, Gauteng",Tracker South Africa,
929,"Analyst, Sexual and Reproductive Health","Analytical, able to use data to make decisions;Extract raw data from paid and generic social campaigns and reformat for management and client reporting.","Pretoria, Gauteng",Clinton Health Access Initiative,
930,Client Portfolio Analyst,Improve business decisions by providing accurate and reliable business intelligence (information) together with analysing trends and data.,"Sandton, Gauteng",FirstRand,
931,Sales Data Analyst,"Market data assessment including competitor analysis.Analysis of quantitative data to sales funnel flows.Being able to gather, monitor, and analyze all types…","Pretoria, Gauteng",GAST Group,R20 000 - R30 000 a month
932,Analytst II - Biorefinery,The big focus as an Analyst II is on data generation in support of projects.Train junior / new employees on the chemical safety data sheets and check sample of…,"Pretoria, Gauteng",Sappi,
933,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",HCSA SOLUTIONS,
934,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
935,Data Analyst - Centurion (Gauteng),5 years as data analyst or business data analyst.Acquire data from primary or secondary data sources and maintain databases/data systems.,"Centurion, Gauteng",Barloworld Logistics Africa,
936,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",Human Capital Solutions Africa,
937,CRM Data Analyst,This individual will thrive on data and providing key business insights based on analyzing multiple data sources.Reporting - from SQL source data.,"Sandton, Gauteng",Core Group South Africa,
938,Analyst: Test,"Identify and create necessary test data.Establishes and implements approach for managing test data.In addition to functional and regression testing, the Test…","City of Tshwane, Gauteng",Tracker South Africa,
939,"Analyst, Sexual and Reproductive Health","Analytical, able to use data to make decisions;Extract raw data from paid and generic social campaigns and reformat for management and client reporting.","Pretoria, Gauteng",Clinton Health Access Initiative,
940,Client Portfolio Analyst,Improve business decisions by providing accurate and reliable business intelligence (information) together with analysing trends and data.,"Sandton, Gauteng",FirstRand,
941,Sales Data Analyst,"Market data assessment including competitor analysis.Analysis of quantitative data to sales funnel flows.Being able to gather, monitor, and analyze all types…","Pretoria, Gauteng",GAST Group,R20 000 - R30 000 a month
942,Analytst II - Biorefinery,The big focus as an Analyst II is on data generation in support of projects.Train junior / new employees on the chemical safety data sheets and check sample of…,"Pretoria, Gauteng",Sappi,
943,Data Analyst,"Understanding of large scale data & reporting.Conduct investigations, gather and normalise data, analyse trends and results.Drive integrity in report outputs.","Centurion, Gauteng",HCSA SOLUTIONS,
944,Mid-level Market Analyst,"Conduct competitive research and analyze benchmarking data.To be successful in this role, you should have experience with campaign measurement tools and be…","Randburg, Gauteng",,
945,Data Analyst - Centurion (Gauteng),5 years as data analyst or business data analyst.Acquire data from primary or secondary data sources and maintain databases/data systems.,"Centurion, Gauteng",Barloworld Logistics Africa,
