,Title,Summary,Location,Company,Salary
1731,"Data Visualisation Analyst, Data and Analytics - Canberra","We go beyond strategy and provide end to end implementation of real-life data environments and have some of the best architects, project managers, business…",Canberra ACT,EY,
1732,Data and Reporting Analyst,"Ensuring data quality and integrity.As a member of the Performance and Reporting team, you will play the important role of analysing various data sources,…",Kingston ACT,Leidos,
1733,Junior Geospatial Analyst,"We are technical experts and strategic advisors including engineers, technicians, scientists, architects, planners, surveyors and environmental specialists, as…",Canberra ACT,WSP Australia,
1734,"Data Analyst - Marketplace, ANZ","Strong data analytics skills, including:These problems often involve difficult analysis with large data sets, tough strategic decisions and close collaboration…",Canberra ACT,Uber,
1735,"71-2019 - APS Level 5 - APS Level 6, Data Analyst and Commun...",The Treasury is seeking modelling and data analysts and communicators to join the Tax Analysis Division.Tax Analysis Division works with some of the biggest…,Canberra ACT,The Treasury,
1736,Service Desk Analyst,"Maintain data accuracy in our contact management system.Working knowledge of data and voice network concepts.At Unisys, we believe in better!",Canberra ACT,Unisys,
1737,Data Visualisation Analyst,Demonstrated data/information visualisation skills.An understanding of relational databases and data structures.As a Data Visualisation Analyst you will have;,Canberra ACT,Michael Page,
1738,EL1 Data Analyst,Sound knowledge of data science and data analysis techniques and database management.Create data analytics products for business users.,Canberra ACT,First People Recruitment Solutions,$70 - $75 an hour
1739,"Data Analyst - APS 4,5,6","Undertake data collection, validation, manipulation and reporting.Undertaking research, data analysis and statistical modelling, including use of advanced…",Canberra ACT,Michael Page,
1740,APS5 Data Analyst,Maintain data integrity and accuracy.Prior experience in high level data analysis.Your new role as an APS5 Data Analyst will see you extracting data and…,Canberra ACT,HAYS,$50 an hour
1741,Data Analyst,"Undertake data collection, validation, manipulation and reporting.Undertake research, data analysis and statistical modelling, including use of advanced…",Canberra ACT,Michael Page,
1742,Delivery Analyst,Providing analytical support using data sets with a focus on data collection & interpretation to determine root causes.,Canberra ACT,Telstra,
1743,Assistant Director - Data Analyst,"Provide data analytics and visualisation specialism to this federal agency.Providing data analysis to identify trends, patterns and correlations.",Canberra ACT,Michael Page,"$99,000 - $104,000 a year"
1744,Workforce Planning Analyst,"Advanced knowledge and experience working with complex data models (i.e. MS Excel skills, Cognos Analytics).As the Workforce Planning Analyst (Part-time), you…",Canberra ACT,Airservices Australia,
1745,ATM Performance Analyst - Reporting,"You will be a part of a small team (9 members) of data scientists, modellers, analysts and subject matter experts, responsible for the provision of analytic…",Canberra ACT,Airservices Australia,
1746,Simulation Data Modeller,Significant knowledge and professional experience as a database analyst and/or administrator.Capture user requirements for 3D models and associated data of the…,Barton ACT,Lockheed Martin Australia,
1747,Reporting Analyst Specialist,We have a great opportunity for a Reporting analyst to join a team in Canberra.As a member of the reporting team your expertise will contribute to the delivery…,Canberra ACT,Fujitsu,
1748,IT Test Analyst,"Identify data requirements to satisfy test cases and create, manipulate and maintain test data.First Grade seeking an IT Test analyst to join one of our teams…",Canberra ACT,First Grade Group,
1749,Data Analyst,Acquire data from primary or secondary data sources and maintain databases/data systems.The Data Analyst is responsible for documenting and undertaking data…,Canberra ACT,Peoplebank,
1750,Data Analyst,"Proven working experience as a data analyst, with demonstrated technical expertise regarding data models, database design development, data mining and…",Canberra ACT,Chandler Macleod,
1751,Data Analyst,Australian Citizen is required as a minimum to work with sensitive data.Proven experience in assisting technical teams in mapping data migration activities;,Canberra ACT,HiTech Personnel,
1752,Economist,"Analysing economic data to support policy change.We are seeking strong economic policy analysts who want to be involved in cities, infrastructure and transport…",Canberra ACT,Australian Department of Infrastructure and Region...,"$73,203 - $90,804 a year"
1753,Level 1 Network Engineer,"An advanced understanding of data communications including routing, switching and telecommunications.Utilise the accumulated data and experience to continually…",Canberra ACT,Telstra,
1754,Metadata Developer - Data Analyst,Engage with stakeholders to improve data management across the department.The development of data management or metadata training products and promotional…,Canberra ACT,Chandler Macleod,
1755,Statistical Data Analyst,As the Statistical Data Analyst you will be modelling large data sets to extract insights from the data.Experience extracting insights from large data sets.,Canberra ACT,HAYS,
1756,Data Analytics - R SAS SPSS,"Undertake data collection, validation, manipulation and reporting.Undertaking research, data analysis and statistical modelling, including use of advanced…",Canberra ACT,Michael Page,
1757,Business Analyst - jFrog/Artifactory,O Managing and maintaining the application across 2 sites and ensuring checks are done to ensure data integrity.Job Type: Contract or Temp.,Canberra ACT,First Grade Group,
1758,Senior Data Analyst,"Sound knowledge of data science and data analysis techniques and database management.Experience in, and working knowledge of, conducting data science projects…",Canberra ACT,HAYS,
1759,Senior Data Analyst/Researcher,Experience in creating narratives around specific data sets.Experience in working with longitudinal data sets would be desirable.What you'll need to succeed.,Canberra ACT,HAYS,
1760,Data Analyst meets Workforce Analytics,You are able to query diverse data sources and conduct data analysis and be flexible with your approach to find win-win solutions to complex issues.,Canberra ACT,HorizonOne Recruitment,$60 - $85 an hour
1761,EL 1 (S&T Level 5) - Force Design Analyst,"The focus going forward will be particularly on modelling and simulation and the development of the tools for data capture, visualisation and data exploitation…",Canberra ACT,Australian Government Department of Defence,"$101,955 - $115,005 a year"
1762,Solution Architect (NV2),"Our unprecedented access to threat intelligence, world-leading analysts and market-leading technology means we can help them to adapt, evolve and stay ahead of…",Canberra ACT,BAE Systems Applied Intelligence,
1763,"Senior Consultant, Data and Analytics - Canberra","We go beyond strategy and provide end to end implementation of real-life data environments and have some of the best architects, project managers, business…",Canberra ACT,EY,
1764,APS 5/6 Data Analyst,Join existing datasets with other administrative data or survey-based data to generate new insights.Automate and streamline data capture from notifications…,Canberra ACT,Hudson,
