,Title,Summary,Location,Company,Salary
1975,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1976,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1977,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1978,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1979,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1980,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1981,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1982,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1983,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1984,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1985,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1986,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1987,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1988,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1989,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
1990,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
1991,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
1992,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
1993,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
1994,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
1995,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
1996,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
1997,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
1998,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
1999,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
2000,Data Processing Analyst- Entry Level,We are currently looking for a Entry Level Data Processing Analyst in our Toronto Office.Creating data tables & weight schemes.,"Toronto, ON",Ipsos North America,
2001,Marketing Data Analyst,"Mentors, coaches, trains, and develops junior data analysts.The Marketing Data Analyst analyzes data, assesses trends, and develops actionable insights and…","Toronto, ON",Vanguard,
2002,"Data Analyst, Business Intelligence (BI)","Working under the direction of Manager, Systems and Data Analysis, you will be responsible for data analysis, developing reports/dashboards within the BI tool…","Toronto, ON",University of Toronto,"$69,730 a year"
2003,Data Analyst,"Manage data integrity and data quality.Document data flows, identify appropriate data sources and manage redundancy.Your future duties and responsibilities:","Toronto, ON","CGI Group, Inc.",
2004,Research Analyst 1,"Documents findings, supporting data, recommendations, options and theories.Circulates data throughout the Division in support of operational mandate.","Toronto, ON",City of Toronto,$40.85 - $44.76 an hour
2005,Senior Statistical Data Analyst,"Reporting to the Supervisor, Public Health Practice and QA, is responsible for leading statistical data projects, informing research projects and supporting…","Richmond Hill, ON",York Region,$47.11 - $51.19 an hour
2006,Data Analyst,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…","York University (Keele campus), ON",York University,"$69,234 a year"
2007,"Quantitative Analyst, Market Data Solutions","As a Quantitative Analyst you’ll work on enhancing methods of assessing market data integrity, automating regular procedures and promoting timely data analysis.","Toronto, ON",CIBC,
2008,"Junior Analyst, Data & Analytics","Data Management - Assist in providing data points for client dashboards.The Junior Analyst, Data & Analytics will assist in deriving insights from data for…","Toronto, ON",Wavemaker,
2009,"Data Analyst – Consultant, Risk Analytics","Independent ability to review the data quality and data definitions, and perform data cleansing and data management tasks.What you bring to the role:","Toronto, ON",KPMG,
